GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"20015020400","Census Tract 204, Butler County, Kansas",B01003_001,2802,365,3059.98915333411,0,481.036107722886,2252.75178099998,251.100864752066,67.0274461432564,6.81769718229771,1.25525653362274,458.456809275964,2038.31820679657,228.904541199134,69.2826083083766,5.96657202293959,1.07126239701322,0.157201899620709,0.736196002049687,0.0820593970009571,0.021904471808413,0.00222801351268493,0.000410216007548601
"20015020500","Census Tract 205, Butler County, Kansas",B01003_001,5749,573,7423.89491902032,3515.22041826678,3241.42611517478,554.754573797691,112.493811781079,0,0,0,3164.31697593161,489.14610200939,88.1224215791054,0,0,0,0.43662068907658,0.0747255422994184,0.0151529369701698,0,0,0
"20015020601","Census Tract 206.01, Butler County, Kansas",B01003_001,4182,279,149187.936705473,139927.425906243,3207.76133786089,3893.43659488995,1106.56784462182,1023.74502185732,25,4,118.277878968841,126.384611234834,52.7871049436594,38.8998070061599,0.358028459399771,0.0652653727207692,0.0215014793333704,0.026097529605067,0.00741727427202379,0.00686211663264973,0.00016757387059622,2.68118192953952e-05
"20015020602","Census Tract 206.02, Butler County, Kansas",B01003_001,3514,443,474511.788612581,466209.313983026,4716.74097599068,3049.0179673392,426.403683467361,98.3120027572102,3,9,35.8214748393569,22.6267077834938,3.03583919652929,0.644092138629017,0.022277335053009,0.0735223029424443,0.00994019767091962,0.00642558950169434,0.000898615574365638,0.000207185585514458,6.32228760590261e-06,1.89668628177078e-05
"20015020700","Census Tract 207, Butler County, Kansas",B01003_001,4057,346,9934.93224160608,4694.12070933828,3137.77124311381,1889.63775083848,170.816750243887,29.0198751916178,1.63998240232468,11.9259304776788,1923.78415008961,804.901738538484,65.1243811403085,11.1537186621321,0.630323259683093,4.58370246094641,0.315832173466999,0.190201372780877,0.0171935495975032,0.002920993770857,0.000165072328873735,0.00120040380625191
"20015020800","Census Tract 208, Butler County, Kansas",B01003_001,2798,365,5257.23284469151,11,1860.53067960703,2780.25452928421,437.750036339901,116.697599408217,49.0000000670552,1.99999998509884,767.865567778002,1671.20860862921,252.550937354249,78.8706089659147,23.0240231869073,0.863424531155133,0.353899234553725,0.528843711400679,0.0832662446712665,0.0221975329713715,0.00932049264596165,0.000380428267908723
"20015020901","Census Tract 209.01, Butler County, Kansas",B01003_001,3986,563,408866.310722885,367233.102881367,26964.0028340574,11522.1601744709,2584.3049390763,477,57.739893913269,28,283.859156966447,132.606535719264,33.1275607604667,4.65707017200238,0.555993672256617,0.224966757478445,0.0659482136994472,0.0281807521732456,0.00632066000866444,0.00116664050690959,0.000141219494976692,6.84820423343155e-05
"20015020902","Census Tract 209.02, Butler County, Kansas",B01003_001,4254,268,17130.2636226108,6759.18003679486,6530.15683884229,3051.37704802765,661.699654874348,90.5899380147457,36.2601060569286,1,1717.77339866012,857.927934791335,183.606805539691,26.0794701304324,10.4813250640534,0.292348434897326,0.38120585781429,0.178127851109077,0.0386275231632132,0.00528829795095348,0.00211672784819655,5.8376217788036e-05
"20015020903","Census Tract 209.03, Butler County, Kansas",B01003_001,3371,307,405724.149931438,393783.908529593,7179.74007899658,3703.2344658463,848.991220648158,164.322116235271,30.9535201191902,13,331.945413879758,186.71712855257,40.5169900290938,8.20801187765262,3.03420083455409,1.57072220743242,0.0176961121989161,0.00912746866675817,0.00209253311835548,0.000405009453499476,7.62920327134112e-05,3.20414744899874e-05
"20017960600","Census Tract 9606, Chase County, Kansas",B01003_001,2604,,2238026.83984167,2051573.72163,115428.909177075,53634.6103062212,12588.0137450053,4218.79209332797,462.792890042067,119.999999992549,165.93500544708,86.2730576054525,14.1407542229647,3.87603548837038,0.598679533430453,0.158705955753845,0.0515761952100813,0.0239651327461362,0.00562460356637004,0.00188504982077267,0.00020678612150818,5.36186599089397e-05
"20019964600","Census Tract 9646, Chautauqua County, Kansas",B01003_001,3280,,1855689.189246,1847843.95926674,3256.87946662473,2840.56153984306,1747.78897279575,0,0,0,11.2523384509055,10.7189587160036,6.45060894496495,0,0,0,0.00175507810548169,0.00153073130797148,0.000941854370292425,0,0,0
"20021958100","Census Tract 9581, Cherokee County, Kansas",B01003_001,2533,322,457320.714816678,432411.279467899,13983.088228716,8241.43568080792,2341.01224305469,267.899196200073,69,7,103.108254299727,64.8638435476826,15.8300187548379,1.83958316825819,0.736167722376673,0.0639654206527804,0.0305761094472208,0.0180211291852624,0.00511897267543,0.000585801577580983,0.000150878798542199,1.53065447796434e-05
"20021958200","Census Tract 9582, Cherokee County, Kansas",B01003_001,1975,236,839613.304540003,823140.384383892,8215.40254805749,6196.63399415876,1898.44153174518,137.442082149908,22,3,28.2163707061125,19.4679188629263,6.32421552731077,0.595323542621699,0.0978438004992564,0.0113379361176681,0.0097847455532621,0.00738034278477006,0.00226109033942152,0.000163696884514244,2.62025385746514e-05,3.57307344199792e-06
"20021958300","Census Tract 9583, Cherokee County, Kansas",B01003_001,3939,330,117184.815986314,106877.455414469,6262.65339109942,3321.81408973358,598.893091012491,86,34,4,912.391543626899,544.32402435531,68.3344344889172,20.1874079786611,9.84051304981852,1.47533827301672,0.0534425329628952,0.0283467961422708,0.00511067142932949,0.000733883475228084,0.000290139978578545,3.41341151268876e-05
"20021958400","Census Tract 9584, Cherokee County, Kansas",B01003_001,3584,290,206778.516634282,200945.021726582,2543.75801468039,2263.73869676401,958.751082089497,67.2471141666174,0,0,46.1582062547643,46.4417338999879,15.1513406843709,0.881347260618541,0,0,0.0123018486450379,0.0109476493671137,0.00463660876233669,0.000325213253587429,0,0
"20021958500","Census Tract 9585, Cherokee County, Kansas",B01003_001,3420,196,46546.1762478304,44525.6206293637,973.178690094646,716.629504059441,320.397585519298,10.3498387932777,0,0,94.4527200636185,84.8203093825708,32.3904758716702,1.82479372309826,0,0,0.020907811737597,0.0153960982797775,0.00688343514649569,0.000222356370116657,0,0
"20021958600","Census Tract 9586, Cherokee County, Kansas",B01003_001,4566,254,33135.1893455304,24662.9446152477,5663.8600497703,2196.45843466472,525.926245847746,71,11,4,784.975111815189,267.941454866652,55.4432814293964,4.32483460439106,1.12694081879577,0.391555077039401,0.170931875194921,0.0662877888446713,0.0158721364276341,0.00214273711429922,0.000331973355736498,0.000120717583904181
"20023950200","Census Tract 9502, Cheyenne County, Kansas",B01003_001,2639,,2937712.54391953,2931228.47801213,3296.5522495741,3184.51365782749,3,0,0,0,13.0804484905615,9.61713890828721,0.242985920235215,0,0,0,0.0011221493595067,0.00108401132180846,1.02120270623802e-06,0,0,0
"20025967100","Census Tract 9671, Clark County, Kansas",B01003_001,2006,,2813075.79430243,2793104.13002218,10212.4013190863,7632.39096362263,1728.0746423956,341.797355145216,44,13,6.88552429128182,5.18707431776377,1.14351175523024,0.226176163879896,0.0291159397839322,0.00860243675434362,0.00363033279791836,0.00271318354773134,0.000614300775647647,0.000121503073552973,1.56412422619814e-05,4.62127612285814e-06
"20027458100","Census Tract 4581, Clay County, Kansas",B01003_001,3615,175,1832789.45850575,1815574.87142563,10324.0124221356,5484.77456100425,1299.80009698123,76,26,4,21.2342209753517,9.53210186797872,1.93440612523122,0.107180144840198,0.0366668916558572,0.00564106025474727,0.00563295056844805,0.00299258299176159,0.00070919225934491,4.146684696777e-05,1.41860265942371e-05,2.18246562988263e-06
"20027458200","Census Tract 4582, Clay County, Kansas",B01003_001,4415,175,54019.9438435849,52605.118410936,459.758885798743,643.639349053468,311.427197796656,0,0,0,41.9528868705134,47.9510388659649,30.0575398995877,0,0,0,0.00851091010257207,0.0119148466891622,0.00576504112441131,0,0,0
